year,state_name,Value,commodity,avg_temp_f,total_precip_inches,drought_severity_index,drought_category,yield_anomaly,yield_yoy_change,temp_stress,precip_anomaly,drought_risk_score
2023,ALABAMA,44.0,SOYBEANS,70.4,20.0,155.0,Low,7.562122229684347,4.761904761904767,0.4000000000000057,-23.58478136756891,31.0
2023,ALABAMA,41.0,SOYBEANS,70.4,20.0,155.0,Low,0.2283411685695046,-6.818181818181824,0.4000000000000057,-23.58478136756891,31.0
2023,ALABAMA,43.0,SOYBEANS,70.4,20.0,155.0,Low,5.117528542646066,4.878048780487809,0.4000000000000057,-23.58478136756891,31.0
2024,ALABAMA,31.0,SOYBEANS,64.6,29.0,159.0,Low,-24.217595701813302,-27.906976744186053,5.400000000000006,10.802067017025077,31.8
2024,ALABAMA,37.0,SOYBEANS,64.6,29.0,159.0,Low,-9.550033579583618,19.354838709677423,5.400000000000006,10.802067017025077,31.8
2024,ALABAMA,28.0,SOYBEANS,64.6,29.0,159.0,Low,-31.55137676292814,-24.32432432432432,5.400000000000006,10.802067017025077,31.8
2024,ALABAMA,31.0,SOYBEANS,64.6,29.0,159.0,Low,-24.217595701813302,10.71428571428572,5.400000000000006,10.802067017025077,31.8
2024,ALABAMA,33.0,SOYBEANS,64.6,29.0,159.0,Low,-19.32840832773674,6.451612903225801,5.400000000000006,10.802067017025077,31.8
2025,ALABAMA,38.0,SOYBEANS,66.8,15.8,229.0,Moderate,-7.105439892545337,15.15151515151516,3.200000000000003,-39.63197728037944,45.800000000000004
2025,ALABAMA,39.0,SOYBEANS,66.8,15.8,229.0,Moderate,-4.660846205507057,2.6315789473684292,3.200000000000003,-39.63197728037944,45.800000000000004
2025,ALABAMA,38.0,SOYBEANS,66.8,15.8,229.0,Moderate,-7.105439892545337,-2.564102564102566,3.200000000000003,-39.63197728037944,45.800000000000004
2010,ALABAMA,55.0,WHEAT,68.5,23.6,128.0,Low,-21.799624231960593,,1.5,-9.83004201373131,25.6
2010,ALABAMA,55.0,WHEAT,68.5,23.6,128.0,Low,-21.799624231960593,0.0,1.5,-9.83004201373131,25.6
2011,ALABAMA,73.0,WHEAT,63.4,22.3,106.0,Low,3.793226019397758,32.72727272727274,6.600000000000001,-14.797031224839335,21.2
2011,ALABAMA,73.0,WHEAT,63.4,22.3,106.0,Low,3.793226019397758,0.0,6.600000000000001,-14.797031224839335,21.2
2012,ALABAMA,78.6,WHEAT,72.3,34.4,170.0,Low,11.755446097598126,7.6712328767123195,2.299999999999997,31.434176047781463,34.0
2012,ALABAMA,54.5,WHEAT,72.3,34.4,170.0,Low,-22.51053673894277,-30.661577608142487,2.299999999999997,31.434176047781463,34.0
2012,ALABAMA,62.6,WHEAT,72.3,34.4,170.0,Low,-10.99375412583151,14.862385321100913,2.299999999999997,31.434176047781463,34.0
2012,ALABAMA,78.6,WHEAT,72.3,34.4,170.0,Low,11.755446097598126,25.559105431309902,2.299999999999997,31.434176047781463,34.0
2012,ALABAMA,54.5,WHEAT,72.3,34.4,170.0,Low,-22.51053673894277,-30.661577608142487,2.299999999999997,31.434176047781463,34.0
2012,ALABAMA,62.6,WHEAT,72.3,34.4,170.0,Low,-10.99375412583151,14.862385321100913,2.299999999999997,31.434176047781463,34.0
2012,ALABAMA,59.0,WHEAT,72.3,34.4,170.0,Low,-16.112324176103183,-5.750798722044726,2.299999999999997,31.434176047781463,34.0
2012,ALABAMA,59.0,WHEAT,72.3,34.4,170.0,Low,-16.112324176103183,0.0,2.299999999999997,31.434176047781463,34.0
2013,ALABAMA,79.0,WHEAT,63.4,22.2,162.0,Low,12.324176103183875,33.89830508474576,6.600000000000001,-15.179107318001495,32.4
2013,ALABAMA,79.0,WHEAT,63.4,22.2,162.0,Low,12.324176103183875,0.0,6.600000000000001,-15.179107318001495,32.4
2013,ALABAMA,68.0,WHEAT,63.4,22.2,162.0,Low,-3.3158990504240067,-13.924050632911388,6.600000000000001,-15.179107318001495,32.4
2013,ALABAMA,69.0,WHEAT,63.4,22.2,162.0,Low,-1.8940740364596536,1.4705882352941124,6.600000000000001,-15.179107318001495,32.4
2013,ALABAMA,69.0,WHEAT,63.4,22.2,162.0,Low,-1.8940740364596536,0.0,6.600000000000001,-15.179107318001495,32.4
2014,ALABAMA,69.0,WHEAT,69.8,28.3,157.0,Low,-1.8940740364596536,0.0,0.20000000000000284,8.127534364889993,31.4
2014,ALABAMA,69.0,WHEAT,69.8,28.3,157.0,Low,-1.8940740364596536,0.0,0.20000000000000284,8.127534364889993,31.4
2015,ALABAMA,68.0,WHEAT,66.5,26.2,135.0,Low,-3.3158990504240067,-1.449275362318836,3.5,0.10393640848472227,27.0
2015,ALABAMA,62.0,WHEAT,66.5,26.2,135.0,Low,-11.846849134210123,-8.823529411764708,3.5,0.10393640848472227,27.0
2015,ALABAMA,62.0,WHEAT,66.5,26.2,135.0,Low,-11.846849134210123,0.0,3.5,0.10393640848472227,27.0
2015,ALABAMA,68.0,WHEAT,66.5,26.2,135.0,Low,-3.3158990504240067,9.677419354838701,3.5,0.10393640848472227,27.0
2016,ALABAMA,70.0,WHEAT,71.7,34.5,126.0,Low,-0.4722490224953006,2.941176470588225,1.7000000000000028,31.816252140943625,25.2
2016,ALABAMA,70.0,WHEAT,71.7,34.5,126.0,Low,-0.4722490224953006,0.0,1.7000000000000028,31.816252140943625,25.2
2017,ALABAMA,74.5,WHEAT,70.5,33.5,239.0,Moderate,5.925963540344288,6.428571428571428,0.5,27.995491209322072,47.8
2017,ALABAMA,86.0,WHEAT,70.5,33.5,239.0,Moderate,22.276951200934345,15.436241610738266,0.5,27.995491209322072,47.8
2017,ALABAMA,74.5,WHEAT,70.5,33.5,239.0,Moderate,5.925963540344288,-13.372093023255815,0.5,27.995491209322072,47.8
2017,ALABAMA,86.0,WHEAT,70.5,33.5,239.0,Moderate,22.276951200934345,15.436241610738266,0.5,27.995491209322072,47.8
2017,ALABAMA,77.0,WHEAT,70.5,33.5,239.0,Moderate,9.480526075255169,-10.465116279069765,0.5,27.995491209322072,47.8
2017,ALABAMA,77.0,WHEAT,70.5,33.5,239.0,Moderate,9.480526075255169,0.0,0.5,27.995491209322072,47.8
2018,ALABAMA,78.0,WHEAT,65.4,18.3,122.0,Low,10.902351089219522,1.298701298701288,4.599999999999994,-30.080074951325553,24.4
2018,ALABAMA,78.0,WHEAT,65.4,18.3,122.0,Low,10.902351089219522,0.0,4.599999999999994,-30.080074951325553,24.4
2018,ALABAMA,72.0,WHEAT,65.4,18.3,122.0,Low,2.3714010054334054,-7.692307692307687,4.599999999999994,-30.080074951325553,24.4
2018,ALABAMA,72.0,WHEAT,65.4,18.3,122.0,Low,2.3714010054334054,0.0,4.599999999999994,-30.080074951325553,24.4
2019,ALABAMA,72.0,WHEAT,71.0,18.5,208.0,Moderate,2.3714010054334054,0.0,1.0,-29.315922765001247,41.6
2019,ALABAMA,72.0,WHEAT,71.0,18.5,208.0,Moderate,2.3714010054334054,0.0,1.0,-29.315922765001247,41.6
2020,ALABAMA,72.0,WHEAT,67.1,18.6,108.0,Low,2.3714010054334054,0.0,2.9000000000000057,-28.93384667183908,21.6
2020,ALABAMA,72.0,WHEAT,67.1,18.6,108.0,Low,2.3714010054334054,0.0,2.9000000000000057,-28.93384667183908,21.6
2021,ALABAMA,83.0,WHEAT,72.2,30.6,107.0,Low,18.011476159041287,15.277777777777768,2.200000000000003,16.915284507619567,21.4
2021,ALABAMA,83.0,WHEAT,72.2,30.6,107.0,Low,18.011476159041287,0.0,2.200000000000003,16.915284507619567,21.4
2022,ALABAMA,58.5,WHEAT,67.1,28.4,123.0,Low,-16.82323668308536,-29.518072289156628,2.9000000000000057,8.509610458052139,24.6
2022,ALABAMA,69.4,WHEAT,67.1,28.4,123.0,Low,-1.3253440308739044,18.632478632478634,2.9000000000000057,8.509610458052139,24.6
2022,ALABAMA,76.8,WHEAT,67.1,28.4,123.0,Low,9.196161072462294,10.662824207492783,2.9000000000000057,8.509610458052139,24.6
2022,ALABAMA,54.7,WHEAT,67.1,28.4,123.0,Low,-22.226171736149894,-28.776041666666664,2.9000000000000057,8.509610458052139,24.6
2022,ALABAMA,58.5,WHEAT,67.1,28.4,123.0,Low,-16.82323668308536,6.946983546617913,2.9000000000000057,8.509610458052139,24.6
2022,ALABAMA,69.5,WHEAT,67.1,28.4,123.0,Low,-1.183161529477477,18.803418803418804,2.9000000000000057,8.509610458052139,24.6
2022,ALABAMA,76.8,WHEAT,67.1,28.4,123.0,Low,9.196161072462294,10.503597122302155,2.9000000000000057,8.509610458052139,24.6
2022,ALABAMA,72.0,WHEAT,67.1,28.4,123.0,Low,2.3714010054334054,-6.25,2.9000000000000057,8.509610458052139,24.6
2022,ALABAMA,72.0,WHEAT,67.1,28.4,123.0,Low,2.3714010054334054,0.0,2.9000000000000057,8.509610458052139,24.6
2023,ALABAMA,75.0,WHEAT,70.4,20.0,155.0,Low,6.636876047326464,4.166666666666674,0.4000000000000057,-23.58478136756891,31.0
2023,ALABAMA,75.0,WHEAT,70.4,20.0,155.0,Low,6.636876047326464,0.0,0.4000000000000057,-23.58478136756891,31.0
2024,ALABAMA,71.0,WHEAT,64.6,29.0,159.0,Low,0.9495759914690522,-5.333333333333334,5.400000000000006,10.802067017025077,31.8
2024,ALABAMA,71.0,WHEAT,64.6,29.0,159.0,Low,0.9495759914690522,0.0,5.400000000000006,10.802067017025077,31.8
2025,ALABAMA,71.0,WHEAT,66.8,15.8,229.0,Moderate,0.9495759914690522,0.0,3.200000000000003,-39.63197728037944,45.800000000000004
2025,ALABAMA,71.0,WHEAT,66.8,15.8,229.0,Moderate,0.9495759914690522,0.0,3.200000000000003,-39.63197728037944,45.800000000000004
2010,ARIZONA,210.0,CORN,77.7,2.0,206.0,Moderate,69.01263741908969,,7.700000000000003,-79.78575319251952,41.199999999999996
2010,ARIZONA,26.0,CORN,77.7,2.0,206.0,Moderate,-79.0746258433508,-87.61904761904762,7.700000000000003,-79.78575319251952,41.199999999999996
2011,ARIZONA,178.0,CORN,82.2,5.0,343.0,High,43.25833076475221,584.6153846153845,12.200000000000003,-49.4643829812988,68.60000000000001
2011,ARIZONA,30.0,CORN,82.2,5.0,343.0,High,-75.85533751155862,-83.14606741573034,12.200000000000003,-49.4643829812988,68.60000000000001
2012,ARIZONA,197.7,CORN,81.2,15.4,250.0,Moderate,59.11332579882871,559.0,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,27.7,CORN,81.2,15.4,250.0,Moderate,-77.70642830233912,-85.98887202832574,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,234.8,CORN,81.2,15.4,250.0,Moderate,88.97222507620124,747.6534296028882,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,195.0,CORN,81.2,15.4,250.0,Moderate,56.940306174868994,-16.95059625212948,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,28.0,CORN,81.2,15.4,250.0,Moderate,-77.46498167745472,-85.64102564102565,11.200000000000003,55.6497004175997,50.0
2013,ARIZONA,158.0,CORN,75.2,11.2,339.0,High,27.161889105791285,464.28571428571433,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,216.0,CORN,75.2,11.2,339.0,High,73.84156991677796,36.70886075949367,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,212.0,CORN,75.2,11.2,339.0,High,70.62228158498579,-1.851851851851849,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,28.0,CORN,75.2,11.2,339.0,High,-77.46498167745472,-86.79245283018868,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,30.0,CORN,75.2,11.2,339.0,High,-75.85533751155862,7.14285714285714,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,28.0,CORN,75.2,11.2,339.0,High,-77.46498167745472,-6.666666666666665,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,177.0,CORN,75.2,11.2,339.0,High,42.453508681804166,532.1428571428571,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,30.0,CORN,75.2,11.2,339.0,High,-75.85533751155862,-83.05084745762711,5.200000000000003,13.199782121890685,67.80000000000001
2014,ARIZONA,210.0,CORN,77.0,3.6,307.0,High,69.01263741908969,600.0,7.0,-63.61435574653513,61.4
2014,ARIZONA,29.0,CORN,77.0,3.6,307.0,High,-76.66015959450667,-86.19047619047619,7.0,-63.61435574653513,61.4
2015,ARIZONA,210.0,CORN,73.7,13.5,256.0,Moderate,69.01263741908969,624.1379310344828,3.700000000000003,36.446165950493246,51.2
2015,ARIZONA,31.0,CORN,73.7,13.5,256.0,Moderate,-75.05051542861058,-85.23809523809524,3.700000000000003,36.446165950493246,51.2
2016,ARIZONA,215.0,CORN,76.5,8.2,314.0,High,73.03674783382992,593.5483870967741,6.5,-17.121588089330036,62.8
2016,ARIZONA,30.0,CORN,76.5,8.2,314.0,High,-75.85533751155862,-86.04651162790698,6.5,-17.121588089330036,62.8
2017,ARIZONA,216.3,CORN,79.8,14.9,350.0,High,74.08301654166239,621.0,9.799999999999997,50.59613871572959,70.0
2017,ARIZONA,27.8,CORN,79.8,14.9,350.0,High,-77.62594609404432,-87.14748035136385,9.799999999999997,50.59613871572959,70.0
2017,ARIZONA,195.0,CORN,79.8,14.9,350.0,High,56.940306174868994,601.4388489208633,9.799999999999997,50.59613871572959,70.0
2017,ARIZONA,31.0,CORN,79.8,14.9,350.0,High,-75.05051542861058,-84.1025641025641,9.799999999999997,50.59613871572959,70.0
2018,ARIZONA,214.0,CORN,76.3,0.0,271.0,Moderate,72.23192575088187,590.3225806451613,6.299999999999997,-100.0,54.2
2018,ARIZONA,232.0,CORN,76.3,0.0,271.0,Moderate,86.7187232439467,8.411214953271017,6.299999999999997,-100.0,54.2
2018,ARIZONA,231.0,CORN,76.3,0.0,271.0,Moderate,85.91390116099865,-0.4310344827586188,6.299999999999997,-100.0,54.2
2018,ARIZONA,31.0,CORN,76.3,0.0,271.0,Moderate,-75.05051542861058,-86.58008658008657,6.299999999999997,-100.0,54.2
2018,ARIZONA,220.0,CORN,76.3,0.0,271.0,Moderate,77.06085824857014,609.6774193548387,6.299999999999997,-100.0,54.2
2018,ARIZONA,29.0,CORN,76.3,0.0,271.0,Moderate,-76.66015959450667,-86.81818181818181,6.299999999999997,-100.0,54.2
2019,ARIZONA,231.0,CORN,81.8,3.2,201.0,Moderate,85.91390116099865,696.551724137931,11.799999999999997,-67.65720510803122,40.2
2019,ARIZONA,29.0,CORN,81.8,3.2,201.0,Moderate,-76.66015959450667,-87.44588744588745,11.799999999999997,-67.65720510803122,40.2
2020,ARIZONA,202.0,CORN,78.8,17.7,240.0,Moderate,62.574060755505315,596.551724137931,8.799999999999997,78.89608424620225,48.0
2020,ARIZONA,29.0,CORN,78.8,17.7,240.0,Moderate,-76.66015959450667,-85.64356435643565,8.799999999999997,78.89608424620225,48.0
2021,ARIZONA,181.0,CORN,73.4,9.9,308.0,High,45.672797013596345,524.1379310344828,3.4000000000000057,0.060521697028384024,61.6
2021,ARIZONA,28.0,CORN,73.4,9.9,308.0,High,-77.46498167745472,-84.5303867403315,3.4000000000000057,0.060521697028384024,61.6
2022,ARIZONA,221.6,CORN,76.5,13.7,287.0,Moderate,78.34857358128701,691.4285714285713,6.5,38.467590631241286,57.4
2022,ARIZONA,26.9,CORN,76.5,13.7,287.0,Moderate,-78.35028596869756,-87.86101083032491,6.5,38.467590631241286,57.4
2022,ARIZONA,220.0,CORN,76.5,13.7,287.0,Moderate,77.06085824857014,717.8438661710038,6.5,38.467590631241286,57.4
2022,ARIZONA,28.0,CORN,76.5,13.7,287.0,Moderate,-77.46498167745472,-87.27272727272728,6.5,38.467590631241286,57.4
2023,ARIZONA,206.0,CORN,77.4,17.7,271.0,Moderate,65.7933490872975,635.7142857142857,7.400000000000006,78.89608424620225,54.2
2023,ARIZONA,27.0,CORN,77.4,17.7,271.0,Moderate,-78.26980376040275,-86.89320388349515,7.400000000000006,78.89608424620225,54.2
2024,ARIZONA,225.0,CORN,74.2,16.0,239.0,Moderate,81.08496866331038,733.3333333333334,4.200000000000003,61.71397445984385,47.8
2024,ARIZONA,27.0,CORN,74.2,16.0,239.0,Moderate,-78.26980376040275,-88.0,4.200000000000003,61.71397445984385,47.8
2010,ARIZONA,111.2,WHEAT,77.7,2.0,206.0,Moderate,9.204291571530286,,7.700000000000003,-79.78575319251952,41.199999999999996
2010,ARIZONA,115.0,WHEAT,77.7,2.0,206.0,Moderate,12.936092902212074,3.4172661870503607,7.700000000000003,-79.78575319251952,41.199999999999996
2010,ARIZONA,110.0,WHEAT,77.7,2.0,206.0,Moderate,8.025827993420243,-4.347826086956519,7.700000000000003,-79.78575319251952,41.199999999999996
2010,ARIZONA,110.0,WHEAT,77.7,2.0,206.0,Moderate,8.025827993420243,0.0,7.700000000000003,-79.78575319251952,41.199999999999996
2010,ARIZONA,110.0,WHEAT,77.7,2.0,206.0,Moderate,8.025827993420243,0.0,7.700000000000003,-79.78575319251952,41.199999999999996
2010,ARIZONA,100.0,WHEAT,77.7,2.0,206.0,Moderate,-1.7947018241634143,-9.090909090909093,7.700000000000003,-79.78575319251952,41.199999999999996
2010,ARIZONA,70.0,WHEAT,77.7,2.0,206.0,Moderate,-31.25629127691439,-30.000000000000004,7.700000000000003,-79.78575319251952,41.199999999999996
2011,ARIZONA,99.0,WHEAT,82.2,5.0,343.0,High,-2.77675480592178,41.42857142857144,12.200000000000003,-49.4643829812988,68.60000000000001
2011,ARIZONA,101.0,WHEAT,82.2,5.0,343.0,High,-0.8126488424050483,2.020202020202011,12.200000000000003,-49.4643829812988,68.60000000000001
2011,ARIZONA,110.0,WHEAT,82.2,5.0,343.0,High,8.025827993420243,8.910891089108919,12.200000000000003,-49.4643829812988,68.60000000000001
2011,ARIZONA,110.0,WHEAT,82.2,5.0,343.0,High,8.025827993420243,0.0,12.200000000000003,-49.4643829812988,68.60000000000001
2011,ARIZONA,110.0,WHEAT,82.2,5.0,343.0,High,8.025827993420243,0.0,12.200000000000003,-49.4643829812988,68.60000000000001
2011,ARIZONA,105.0,WHEAT,82.2,5.0,343.0,High,3.1155630846284152,-4.545454545454541,12.200000000000003,-49.4643829812988,68.60000000000001
2011,ARIZONA,70.0,WHEAT,82.2,5.0,343.0,High,-31.25629127691439,-33.333333333333336,12.200000000000003,-49.4643829812988,68.60000000000001
2012,ARIZONA,92.6,WHEAT,81.2,15.4,250.0,Moderate,-9.061893889175327,32.28571428571427,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,101.1,WHEAT,81.2,15.4,250.0,Moderate,-0.7144435442292173,9.179265658747294,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,93.4,WHEAT,81.2,15.4,250.0,Moderate,-8.276251503768624,-7.6162215628090895,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,75.0,WHEAT,81.2,15.4,250.0,Moderate,-26.346026368122562,-19.700214132762316,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,94.2,WHEAT,81.2,15.4,250.0,Moderate,-7.490609118361934,25.6,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,95.0,WHEAT,81.2,15.4,250.0,Moderate,-6.704966732955244,0.849256900212314,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,110.0,WHEAT,81.2,15.4,250.0,Moderate,8.025827993420243,15.789473684210531,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,110.0,WHEAT,81.2,15.4,250.0,Moderate,8.025827993420243,0.0,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,110.0,WHEAT,81.2,15.4,250.0,Moderate,8.025827993420243,0.0,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,115.0,WHEAT,81.2,15.4,250.0,Moderate,12.936092902212074,4.545454545454541,11.200000000000003,55.6497004175997,50.0
2012,ARIZONA,80.0,WHEAT,81.2,15.4,250.0,Moderate,-21.43576145933073,-30.434782608695656,11.200000000000003,55.6497004175997,50.0
2013,ARIZONA,107.0,WHEAT,75.2,11.2,339.0,High,5.0796690481451465,33.74999999999999,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,91.0,WHEAT,75.2,11.2,339.0,High,-10.633178659988706,-14.953271028037385,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,104.0,WHEAT,75.2,11.2,339.0,High,2.133510102870049,14.28571428571428,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,99.4,WHEAT,75.2,11.2,339.0,High,-2.383933613218428,-4.423076923076918,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,102.0,WHEAT,75.2,11.2,339.0,High,0.16940413935331755,2.6156941649899235,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,105.0,WHEAT,75.2,11.2,339.0,High,3.1155630846284152,2.941176470588225,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,105.0,WHEAT,75.2,11.2,339.0,High,3.1155630846284152,0.0,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,105.0,WHEAT,75.2,11.2,339.0,High,3.1155630846284152,0.0,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,105.0,WHEAT,75.2,11.2,339.0,High,3.1155630846284152,0.0,5.200000000000003,13.199782121890685,67.80000000000001
2013,ARIZONA,80.0,WHEAT,75.2,11.2,339.0,High,-21.43576145933073,-23.809523809523814,5.200000000000003,13.199782121890685,67.80000000000001
2014,ARIZONA,110.1,WHEAT,77.0,3.6,307.0,High,8.124033291596074,37.625,7.0,-63.61435574653513,61.4
2014,ARIZONA,111.0,WHEAT,77.0,3.6,307.0,High,9.00788097517861,0.8174386920980936,7.0,-63.61435574653513,61.4
2014,ARIZONA,110.0,WHEAT,77.0,3.6,307.0,High,8.025827993420243,-0.9009009009009028,7.0,-63.61435574653513,61.4
2014,ARIZONA,110.0,WHEAT,77.0,3.6,307.0,High,8.025827993420243,0.0,7.0,-63.61435574653513,61.4
2014,ARIZONA,110.0,WHEAT,77.0,3.6,307.0,High,8.025827993420243,0.0,7.0,-63.61435574653513,61.4
2014,ARIZONA,96.0,WHEAT,77.0,3.6,307.0,High,-5.722913751196878,-12.727272727272732,7.0,-63.61435574653513,61.4
2014,ARIZONA,100.0,WHEAT,77.0,3.6,307.0,High,-1.7947018241634143,4.166666666666674,7.0,-63.61435574653513,61.4
2015,ARIZONA,101.0,WHEAT,73.7,13.5,256.0,Moderate,-0.8126488424050483,1.0000000000000009,3.700000000000003,36.446165950493246,51.2
2015,ARIZONA,94.5,WHEAT,73.7,13.5,256.0,Moderate,-7.195993223834426,-6.435643564356431,3.700000000000003,36.446165950493246,51.2
2015,ARIZONA,94.5,WHEAT,73.7,13.5,256.0,Moderate,-7.195993223834426,0.0,3.700000000000003,36.446165950493246,51.2
2015,ARIZONA,101.0,WHEAT,73.7,13.5,256.0,Moderate,-0.8126488424050483,6.8783068783068835,3.700000000000003,36.446165950493246,51.2
2015,ARIZONA,95.0,WHEAT,73.7,13.5,256.0,Moderate,-6.704966732955244,-5.940594059405946,3.700000000000003,36.446165950493246,51.2
2015,ARIZONA,95.0,WHEAT,73.7,13.5,256.0,Moderate,-6.704966732955244,0.0,3.700000000000003,36.446165950493246,51.2
2015,ARIZONA,95.0,WHEAT,73.7,13.5,256.0,Moderate,-6.704966732955244,0.0,3.700000000000003,36.446165950493246,51.2
2015,ARIZONA,94.0,WHEAT,73.7,13.5,256.0,Moderate,-7.6870197147136095,-1.0526315789473717,3.700000000000003,36.446165950493246,51.2
2015,ARIZONA,103.0,WHEAT,73.7,13.5,256.0,Moderate,1.1514571211116833,9.57446808510638,3.700000000000003,36.446165950493246,51.2
2016,ARIZONA,97.8,WHEAT,76.5,8.2,314.0,High,-3.9552183840318214,-5.048543689320395,6.5,-17.121588089330036,62.8
2016,ARIZONA,98.0,WHEAT,76.5,8.2,314.0,High,-3.7588077876801456,0.2044989775051187,6.5,-17.121588089330036,62.8
2016,ARIZONA,107.0,WHEAT,76.5,8.2,314.0,High,5.0796690481451465,9.183673469387754,6.5,-17.121588089330036,62.8
2016,ARIZONA,107.0,WHEAT,76.5,8.2,314.0,High,5.0796690481451465,0.0,6.5,-17.121588089330036,62.8
2016,ARIZONA,107.0,WHEAT,76.5,8.2,314.0,High,5.0796690481451465,0.0,6.5,-17.121588089330036,62.8
2016,ARIZONA,106.0,WHEAT,76.5,8.2,314.0,High,4.097616066386781,-0.9345794392523366,6.5,-17.121588089330036,62.8
2016,ARIZONA,95.0,WHEAT,76.5,8.2,314.0,High,-6.704966732955244,-10.377358490566035,6.5,-17.121588089330036,62.8
2017,ARIZONA,98.0,WHEAT,79.8,14.9,350.0,High,-3.7588077876801456,3.157894736842115,9.799999999999997,50.59613871572959,70.0
2017,ARIZONA,100.8,WHEAT,79.8,14.9,350.0,High,-1.0090594387567244,2.857142857142847,9.799999999999997,50.59613871572959,70.0
2017,ARIZONA,101.0,WHEAT,79.8,14.9,350.0,High,-0.8126488424050483,0.1984126984126977,9.799999999999997,50.59613871572959,70.0
2017,ARIZONA,97.0,WHEAT,79.8,14.9,350.0,High,-4.740860769438512,-3.960396039603964,9.799999999999997,50.59613871572959,70.0
2017,ARIZONA,97.0,WHEAT,79.8,14.9,350.0,High,-4.740860769438512,0.0,9.799999999999997,50.59613871572959,70.0
2017,ARIZONA,100.0,WHEAT,79.8,14.9,350.0,High,-1.7947018241634143,3.092783505154628,9.799999999999997,50.59613871572959,70.0
